gap_bin,seen_merchant,amount_vs_history,events,customers,frauds,invalid_labels,fraud_rate,event_share,source
7,1,2,1139,130,1,0,0.000877963125548727,0.00583809162574706,order_category_numeric_digit_relaxed_20260929/generated_validation_20261011
-1,0,-1,143,143,47,0,0.32867132867132864,0.0007244688073115621,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
0,0,0,6,6,4,0,0.6666666666666666,3.0397292614471137e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
0,0,1,2,2,1,0,0.5,1.013243087149038e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
0,1,0,9,9,3,0,0.3333333333333333,4.559593892170671e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
0,1,1,5,4,4,0,0.8,2.5331077178725947e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
0,1,2,2,2,1,0,0.5,1.013243087149038e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
1,0,0,14,11,6,0,0.42857142857142855,7.092701610043265e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
1,0,1,6,6,2,0,0.3333333333333333,3.0397292614471137e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
1,0,2,7,6,2,0,0.2857142857142857,3.546350805021633e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
1,1,0,11,10,3,0,0.2727272727272727,5.572836979319709e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
1,1,1,8,6,4,0,0.5,4.052972348596152e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
1,1,2,4,3,0,0,0.0,2.026486174298076e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
2,0,-1,3,3,3,0,1.0,1.5198646307235568e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
2,0,0,87,62,16,0,0.1839080459770115,0.0004407607429098315,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
2,0,1,65,50,19,0,0.2923076923076923,0.0003293040033234373,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
2,0,2,27,24,3,0,0.1111111111111111,0.0001367878167651201,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
2,1,0,205,65,49,0,0.23902439024390243,0.0010385741643277639,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
2,1,1,169,65,39,0,0.23076923076923078,0.000856190408640937,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
2,1,2,49,30,3,0,0.061224489795918366,0.0002482445563515143,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
3,0,-1,15,11,12,0,0.8,7.599323153617785e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
3,0,0,387,105,63,0,0.16279069767441862,0.0019606253736333882,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
3,0,1,254,99,66,0,0.25984251968503935,0.001286818720679278,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
3,0,2,112,68,18,0,0.16071428571428573,0.0005674161288034612,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
3,1,0,911,106,132,0,0.14489571899012074,0.004615322261963868,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
3,1,1,671,104,161,0,0.2399403874813711,0.0033994305573850224,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
3,1,2,251,70,19,0,0.07569721115537849,0.0012716200743720426,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
4,0,-1,44,36,30,0,0.6818181818181818,0.00022291347917278835,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
4,0,0,2130,134,284,0,0.13333333333333333,0.010791038878137253,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
4,0,1,1337,134,230,0,0.17202692595362754,0.006773530037591319,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
4,0,2,538,124,56,0,0.10408921933085502,0.002725623904430912,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
4,1,0,5009,130,610,0,0.1217807945697744,0.025376673117647654,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
4,1,1,3712,125,619,0,0.16675646551724138,0.018805791697486144,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
4,1,2,1421,117,128,0,0.09007741027445461,0.0071990921341939145,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
5,0,-1,83,61,45,0,0.5421686746987951,0.00042049588116685075,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
5,0,0,6067,136,373,0,0.061480138453931105,0.030736729048666065,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
5,0,1,3830,135,303,0,0.07911227154046997,0.019403605118904075,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
5,0,2,1617,135,68,0,0.042053184910327765,0.008192070359599972,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
5,1,0,14098,132,1224,0,0.08682082564902822,0.07142350521313569,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
5,1,1,10169,131,1129,0,0.11102369947880814,0.051518344766092836,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
5,1,2,4096,130,188,0,0.0458984375,0.0207512184248123,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
6,0,-1,324,135,80,0,0.24691358024691357,0.0016414538011814415,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
6,0,0,22650,135,337,0,0.014878587196467992,0.11474977961962854,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
6,0,1,15014,135,176,0,0.01172239243372852,0.07606415855227827,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
6,0,2,6066,137,73,0,0.012034289482360698,0.03073166283323032,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
6,1,-1,3,3,3,0,1.0,1.5198646307235568e-05,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
6,1,0,39069,132,789,0,0.02019503954541964,0.1979319708591288,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
6,1,1,29057,132,651,0,0.022404239942182606,0.14720902191644797,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
6,1,2,11530,132,175,0,0.015177797051170859,0.05841346397414204,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
7,0,-1,99,58,2,0,0.020202020202020204,0.0005015553281387737,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
7,0,0,4380,131,11,0,0.002511415525114155,0.02219002360856393,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
7,0,1,2894,131,9,0,0.0031098825155494126,0.014661627471046578,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
7,0,2,1230,127,4,0,0.0032520325203252032,0.006231444985966584,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
7,1,-1,1,1,0,0,0.0,5.06621543574519e-06,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
7,1,0,3602,132,5,0,0.00138811771238201,0.018248507999554173,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
7,1,1,2718,132,12,0,0.004415011037527594,0.013769973554355426,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
7,1,2,1175,132,6,0,0.005106382978723404,0.005952803137000598,order_category_numeric_digit_relaxed_20260929/generated_validation_20261012
-1,0,-1,143,143,68,0,0.4755244755244755,0.0007616795299957921,order_category_relaxed_20260928/generated_validation_20261011
0,0,0,6,6,0,0,0.0,3.1958581678145125e-05,order_category_relaxed_20260928/generated_validation_20261011
0,0,1,3,3,0,0,0.0,1.5979290839072563e-05,order_category_relaxed_20260928/generated_validation_20261011
0,0,2,3,3,0,0,0.0,1.5979290839072563e-05,order_category_relaxed_20260928/generated_validation_20261011
0,1,0,9,9,0,0,0.0,4.793787251721769e-05,order_category_relaxed_20260928/generated_validation_20261011
0,1,1,8,8,0,0,0.0,4.2611442237526834e-05,order_category_relaxed_20260928/generated_validation_20261011
0,1,2,1,1,0,0,0.0,5.326430279690854e-06,order_category_relaxed_20260928/generated_validation_20261011
1,0,0,14,11,0,0,0.0,7.457002391567196e-05,order_category_relaxed_20260928/generated_validation_20261011
1,0,1,4,4,0,0,0.0,2.1305721118763417e-05,order_category_relaxed_20260928/generated_validation_20261011
1,1,0,16,16,0,0,0.0,8.522288447505367e-05,order_category_relaxed_20260928/generated_validation_20261011
1,1,1,12,11,1,0,0.08333333333333333,6.391716335629025e-05,order_category_relaxed_20260928/generated_validation_20261011
1,1,2,7,7,0,0,0.0,3.728501195783598e-05,order_category_relaxed_20260928/generated_validation_20261011
2,0,-1,3,3,2,0,0.6666666666666666,1.5979290839072563e-05,order_category_relaxed_20260928/generated_validation_20261011
2,0,0,81,58,3,0,0.037037037037037035,0.0004314408526549592,order_category_relaxed_20260928/generated_validation_20261011
2,0,1,64,52,0,0,0.0,0.00034089153790021467,order_category_relaxed_20260928/generated_validation_20261011
2,0,2,33,31,2,0,0.06060606060606061,0.00017577219922979817,order_category_relaxed_20260928/generated_validation_20261011
2,1,0,195,67,1,0,0.005128205128205128,0.0010386539045397166,order_category_relaxed_20260928/generated_validation_20261011
2,1,1,125,65,1,0,0.008,0.0006658037849613567,order_category_relaxed_20260928/generated_validation_20261011
2,1,2,65,42,0,0,0.0,0.0003462179681799055,order_category_relaxed_20260928/generated_validation_20261011
3,0,-1,12,11,11,0,0.9166666666666666,6.391716335629025e-05,order_category_relaxed_20260928/generated_validation_20261011
3,0,0,401,110,21,0,0.05236907730673317,0.0021358985421560325,order_category_relaxed_20260928/generated_validation_20261011
3,0,1,235,91,20,0,0.0851063829787234,0.0012517111157273506,order_category_relaxed_20260928/generated_validation_20261011
3,0,2,115,69,16,0,0.1391304347826087,0.0006125394821644482,order_category_relaxed_20260928/generated_validation_20261011
3,1,-1,2,2,2,0,1.0,1.0652860559381708e-05,order_category_relaxed_20260928/generated_validation_20261011
3,1,0,851,107,12,0,0.01410105757931845,0.004532792168016917,order_category_relaxed_20260928/generated_validation_20261011
3,1,1,566,95,4,0,0.007067137809187279,0.0030147595383050235,order_category_relaxed_20260928/generated_validation_20261011
3,1,2,328,80,3,0,0.009146341463414634,0.0017470691317386,order_category_relaxed_20260928/generated_validation_20261011
4,0,-1,43,36,26,0,0.6046511627906976,0.00022903650202670673,order_category_relaxed_20260928/generated_validation_20261011
4,0,0,2156,133,57,0,0.026437847866419294,0.011483783683013482,order_category_relaxed_20260928/generated_validation_20261011
4,0,1,1261,129,26,0,0.020618556701030927,0.006716628582690167,order_category_relaxed_20260928/generated_validation_20261011
4,0,2,642,114,30,0,0.04672897196261682,0.003419568239561528,order_category_relaxed_20260928/generated_validation_20261011
4,1,0,4936,126,23,0,0.004659643435980551,0.026291259860554056,order_category_relaxed_20260928/generated_validation_20261011
4,1,1,3355,122,26,0,0.007749627421758569,0.017870173588362816,order_category_relaxed_20260928/generated_validation_20261011
4,1,2,1649,107,17,0,0.010309278350515464,0.008783283531210218,order_category_relaxed_20260928/generated_validation_20261011
5,0,-1,91,65,55,0,0.6043956043956044,0.00048470515545186773,order_category_relaxed_20260928/generated_validation_20261011
5,0,0,5988,134,94,0,0.01569806279225117,0.03189466451478883,order_category_relaxed_20260928/generated_validation_20261011
5,0,1,3741,131,46,0,0.012296177492649024,0.019926175676323484,order_category_relaxed_20260928/generated_validation_20261011
5,0,2,1838,132,58,0,0.031556039173014146,0.00978997885407179,order_category_relaxed_20260928/generated_validation_20261011
5,1,-1,2,2,2,0,1.0,1.0652860559381708e-05,order_category_relaxed_20260928/generated_validation_20261011
5,1,0,12975,129,32,0,0.0024662813102119463,0.06911043287898883,order_category_relaxed_20260928/generated_validation_20261011
5,1,1,9006,127,12,0,0.0013324450366422385,0.04796983109889583,order_category_relaxed_20260928/generated_validation_20261011
5,1,2,4413,114,27,0,0.006118286879673691,0.02350553682427574,order_category_relaxed_20260928/generated_validation_20261011
6,0,-1,325,134,116,0,0.3569230769230769,0.0017310898408995276,order_category_relaxed_20260928/generated_validation_20261011
6,0,0,21786,137,181,0,0.00830808776278344,0.11604161007334494,order_category_relaxed_20260928/generated_validation_20261011
6,0,1,13880,135,73,0,0.0052593659942363116,0.07393085228210905,order_category_relaxed_20260928/generated_validation_20261011
6,0,2,6306,135,100,0,0.01585791309863622,0.033588469343730526,order_category_relaxed_20260928/generated_validation_20261011
6,1,-1,3,3,1,0,0.3333333333333333,1.5979290839072563e-05,order_category_relaxed_20260928/generated_validation_20261011
6,1,0,36933,129,86,0,0.0023285408713075027,0.1967210495198223,order_category_relaxed_20260928/generated_validation_20261011
6,1,1,26321,129,30,0,0.0011397743246837127,0.14019697139174297,order_category_relaxed_20260928/generated_validation_20261011
6,1,2,12196,129,50,0,0.0040997048212528696,0.06496114369110965,order_category_relaxed_20260928/generated_validation_20261011
7,0,-1,90,54,8,0,0.08888888888888889,0.00047937872517217684,order_category_relaxed_20260928/generated_validation_20261011
7,0,0,3980,131,10,0,0.002512562814070352,0.0211991925131696,order_category_relaxed_20260928/generated_validation_20261011
7,0,1,2525,131,2,0,0.0007920792079207921,0.013449236456219406,order_category_relaxed_20260928/generated_validation_20261011
7,0,2,1070,129,5,0,0.004672897196261682,0.005699280399269214,order_category_relaxed_20260928/generated_validation_20261011
7,1,-1,1,1,1,0,1.0,5.326430279690854e-06,order_category_relaxed_20260928/generated_validation_20261011
7,1,0,3402,127,4,0,0.0011757789535567313,0.018120515811508284,order_category_relaxed_20260928/generated_validation_20261011
7,1,1,2490,126,0,0,0.0,0.013262811396430227,order_category_relaxed_20260928/generated_validation_20261011
7,1,2,1037,126,2,0,0.0019286403085824494,0.0055235082000394155,order_category_relaxed_20260928/generated_validation_20261011
-1,0,-1,143,143,62,0,0.43356643356643354,0.0007820275842456988,order_category_relaxed_20260928/generated_validation_20261012
0,0,-1,1,1,1,0,1.0,5.4687243653545375e-06,order_category_relaxed_20260928/generated_validation_20261012
0,0,0,7,7,0,0,0.0,3.828107055748176e-05,order_category_relaxed_20260928/generated_validation_20261012
0,0,1,6,5,0,0,0.0,3.281234619212722e-05,order_category_relaxed_20260928/generated_validation_20261012
0,0,2,3,3,0,0,0.0,1.640617309606361e-05,order_category_relaxed_20260928/generated_validation_20261012
0,1,0,13,13,0,0,0.0,7.109341674960899e-05,order_category_relaxed_20260928/generated_validation_20261012
0,1,1,8,8,0,0,0.0,4.37497949228363e-05,order_category_relaxed_20260928/generated_validation_20261012
0,1,2,2,2,0,0,0.0,1.0937448730709075e-05,order_category_relaxed_20260928/generated_validation_20261012
1,0,-1,1,1,0,0,0.0,5.4687243653545375e-06,order_category_relaxed_20260928/generated_validation_20261012
1,0,0,4,4,0,0,0.0,2.187489746141815e-05,order_category_relaxed_20260928/generated_validation_20261012
1,0,1,6,6,0,0,0.0,3.281234619212722e-05,order_category_relaxed_20260928/generated_validation_20261012
1,0,2,4,4,0,0,0.0,2.187489746141815e-05,order_category_relaxed_20260928/generated_validation_20261012
